"feature","featureImportance","class","IsIndSp","prevalence","comparison","source","data"
"Aprion virescens",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Arothron stellatus",0,"LAG",1,10,"BAY_LAG","bininter","maxN"
"Atule mate",0,"BAY",0,42.5,"BAY_LAG","bininter","maxN"
"Canthigaster bennetti",0,"BAY",0,2.5,"BAY_LAG","bininter","maxN"
"Carangoides dinema",0,"LAG",0,7.5,"BAY_LAG","bininter","maxN"
"Carangoides fulvoguttatus",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Carangoides plagiotaenia",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Caranx ignobilis",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Caranx papuensis",0,"BAY",0,2.5,"BAY_LAG","bininter","maxN"
"Carcharhinus leucas",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Coris caudimacula",0,"LAG",0,5,"BAY_LAG","bininter","maxN"
"Coris dorsomacula",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Decapterus macarellus",0,"LAG",0,20,"BAY_LAG","bininter","maxN"
"Diagramma pictum",0,"BAY",0,7.5,"BAY_LAG","bininter","maxN"
"Echeneis naucrates",0,"BAY",0,20,"BAY_LAG","bininter","maxN"
"Elops hawaiensis",0,"BAY",0,2.5,"BAY_LAG","bininter","maxN"
"Epinephelus areolatus",0,"BAY",0,5,"BAY_LAG","bininter","maxN"
"Epinephelus malabaricus",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Galeocerdo cuvier",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Gnathanodon speciosus",0,"BAY",0,5,"BAY_LAG","bininter","maxN"
"Halichoeres trimaculatus",0,"BAY",0,2.5,"BAY_LAG","bininter","maxN"
"Himantura fai",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Lagocephalus sceleratus",0,"BAY",0,32.5,"BAY_LAG","bininter","maxN"
"Leiognathus fasciatus",0,"BAY",0,10,"BAY_LAG","bininter","maxN"
"Lethrinus genivittatus",22.542,"LAG",1,75,"BAY_LAG","bininter","maxN"
"Lethrinus obsoletus",0,"BAY",0,42.5,"BAY_LAG","bininter","maxN"
"Lethrinus olivaceus",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Lethrinus rubrioperculatus",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Lutjanus lutjanus",0,"BAY",0,2.5,"BAY_LAG","bininter","maxN"
"Lutjanus vitta",0,"BAY",0,7.5,"BAY_LAG","bininter","maxN"
"Nemipterus peronii",4.875,"LAG",1,87.5,"BAY_LAG","bininter","maxN"
"Oplopomus oplopomus",0,"LAG",0,5,"BAY_LAG","bininter","maxN"
"Oxycheilinus bimaculatus",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Parapercis clathrata",0,"BAY",0,5,"BAY_LAG","bininter","maxN"
"Parapercis xanthozona",0,"BAY",0,2.5,"BAY_LAG","bininter","maxN"
"Parupeneus heptacanthus",0,"LAG",0,15,"BAY_LAG","bininter","maxN"
"Pentapodus caninus",0,"BAY",0,2.5,"BAY_LAG","bininter","maxN"
"Pentapodus nagasakiensis",13,"LAG",1,30,"BAY_LAG","bininter","maxN"
"Pristotis obtusirostris",0,"LAG",0,5,"BAY_LAG","bininter","maxN"
"Pseudalutarius nasicornis",0,"LAG",0,22.5,"BAY_LAG","bininter","maxN"
"Pseudocaranx dentex",0,"BAY",0,10,"BAY_LAG","bininter","maxN"
"Rhynchobatus Djiddensis",0,"BAY",0,2.5,"BAY_LAG","bininter","maxN"
"Scomberomorus commerson",0,"LAG",0,20,"BAY_LAG","bininter","maxN"
"Sphyrna mokarran",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Synodus dermatogenys",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Synodus variegatus",0,"LAG",0,35,"BAY_LAG","bininter","maxN"
"Taeniura meyeni",0,"LAG",0,2.5,"BAY_LAG","bininter","maxN"
"Thalassoma lunare",0,"BAY",0,2.5,"BAY_LAG","bininter","maxN"
"Upeneus moluccensis",0,"LAG",0,15,"BAY_LAG","bininter","maxN"
"Upeneus sundaicus",0,"LAG",0,17.5,"BAY_LAG","bininter","maxN"
"Upeneus tragula",0,"BAY",0,12.5,"BAY_LAG","bininter","maxN"
"Upeneus vittatus",0,"LAG",0,7.5,"BAY_LAG","bininter","maxN"
"Vanderhorstia ambanoro",0,"BAY",0,2.5,"BAY_LAG","bininter","maxN"
"Abalistes stellatus",-0.083,"INSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Acanthurus blochii",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Acanthurus mata",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Acanthurus nigricauda",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Acanthurus olivaceus",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Acanthurus xanthopterus",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Acreichthys tomentosus",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Aetobatus narinari",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Amblyeleotris steinitzi",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Amblygobius phalaena",0,"OFFSHORE",0,10,"INSHORE_OFFSHORE","bininter","maxN"
"Amblygobius sphynx",0,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Aprion virescens",0,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Arothron stellatus",0,"INSHORE",1,6.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Atule mate",0,"INSHORE",0,28.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Balistoides viridescens",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Bodianus loxozonus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Bodianus perditio",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Caesio caerulaurea",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Canthigaster bennetti",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Canthigaster valentini",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Carangoides dinema",-1,"INSHORE",1,5,"INSHORE_OFFSHORE","bininter","maxN"
"Carangoides fulvoguttatus",0,"INSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Carangoides plagiotaenia",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Caranx ignobilis",0,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Caranx papuensis",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Carcharhinus leucas",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Centropyge tibicen",0,"OFFSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Chaetodon auriga",0,"OFFSHORE",0,10,"INSHORE_OFFSHORE","bininter","maxN"
"Chaetodon ephippium",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Chaetodon kleinii",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Chaetodon melannotus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Chaetodon mertensii",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Chaetodon plebeius",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Cheilinus chlorourus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Cheilio inermis",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Cheilodipterus quinquelineatus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Chlorurus sordidus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Choerodon graphicus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Chromis fumea",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Chromis viridis",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Chrysiptera biocellata",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Coris batuensis",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Coris caudimacula",0,"INSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Coris dorsomacula",0,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN"
"Ctenochaetus striatus",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Dascyllus aruanus",0,"OFFSHORE",0,11.6666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Dasyatis kuhlii",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Decapterus macarellus",0,"INSHORE",0,13.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Diagramma pictum",-1.5,"OFFSHORE",1,8.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Echeneis naucrates",0,"INSHORE",1,18.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Elops hawaiensis",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Epinephelus areolatus",-0.5,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Epinephelus howlandi",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Epinephelus maculatus",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Epinephelus malabaricus",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Epinephelus merra",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Galeocerdo cuvier",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Gnathanodon speciosus",0,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Gymnocranius grandoculis",0,"OFFSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Halichoeres chrysus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Halichoeres trimaculatus",27.37,"OFFSHORE",1,30,"INSHORE_OFFSHORE","bininter","maxN"
"Hemigymnus melapterus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Heniochus acuminatus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Himantura fai",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Labroides dimidiatus",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Lagocephalus sceleratus",0,"INSHORE",0,26.6666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Leiognathus fasciatus",0,"INSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Lethrinus atkinsoni",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Lethrinus genivittatus",0,"INSHORE",0,61.6666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Lethrinus obsoletus",0,"INSHORE",0,28.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Lethrinus olivaceus",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Lethrinus rubrioperculatus",12.708,"OFFSHORE",1,28.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Lethrinus variegatus",3.5,"OFFSHORE",0,25,"INSHORE_OFFSHORE","bininter","maxN"
"Lutjanus gibbus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Lutjanus lutjanus",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Lutjanus vitta",0,"INSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Macropharyngodon negrosensis",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Mulloidichthys flavolineatus",0,"OFFSHORE",0,13.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Naso annulatus",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Naso brevirostris",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Nebrius ferrugineus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Nemipterus peronii",0,"INSHORE",0,58.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Oplopomus oplopomus",0,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Oxycheilinus bimaculatus",11.167,"OFFSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Oxycheilinus nigromarginatus",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Oxycheilinus unifasciatus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Parapercis australis",11.25,"OFFSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Parapercis clathrata",0,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Parapercis hexophtalma",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Parapercis xanthozona",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Parupeneus barberinoides",1,"OFFSHORE",0,23.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Parupeneus barberinus",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Parupeneus cyclostomus",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Parupeneus heptacanthus",0,"INSHORE",0,15,"INSHORE_OFFSHORE","bininter","maxN"
"Parupeneus multifasciatus",0,"OFFSHORE",0,16.6666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Parupeneus pleurostigma",31.287,"OFFSHORE",1,28.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Parupeneus spilurus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Pentapodus caninus",1.167,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Pentapodus nagasakiensis",1.667,"OFFSHORE",0,45,"INSHORE_OFFSHORE","bininter","maxN"
"Plagiotremus rhinorhynchos",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Plagiotremus tapeinosoma",0,"OFFSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Plectropomus leopardus",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Pomacanthus imperator",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Pomacentrus coelestis",0,"OFFSHORE",0,11.6666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Pomacentrus moluccensis",0,"OFFSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Pomacentrus nagasakiensis",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Pristotis obtusirostris",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Pseudalutarius nasicornis",0,"INSHORE",0,16.6666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Pseudanthias hypselosoma",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Pseudobalistes flavimarginatus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Pseudobalistes fuscus",0,"OFFSHORE",0,10,"INSHORE_OFFSHORE","bininter","maxN"
"Pseudocaranx dentex",0,"INSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Pseudojuloides cerasinus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Ptereleotris microlepis",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Pterocaesio marri",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Pterocaesio trilineata",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Rhinecanthus aculeatus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Rhynchobatus Djiddensis",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Scarus chameleon",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Scarus ghobban",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Scarus longipinnis",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Scarus psittacus",-0.167,"OFFSHORE",0,10,"INSHORE_OFFSHORE","bininter","maxN"
"Scarus schlegeli",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Scolopsis lineata",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Scomberoides tol",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Scomberomorus commerson",-0.417,"INSHORE",1,18.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Siganus doliatus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Siganus punctatus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Sphyrna mokarran",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Stegastes nigricans",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Stethojulis bandanensis",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Stethojulis interrupta",0,"OFFSHORE",0,13.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Stethojulis strigiventer",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Sufflamen chrysopterum",0,"OFFSHORE",0,11.6666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Sufflamen fraenatum",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Synodus dermatogenys",0,"INSHORE",1,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Synodus variegatus",0,"INSHORE",0,23.3333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Taeniura meyeni",0,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Thalassoma lunare",2.583,"OFFSHORE",0,26.6666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Upeneus moluccensis",0,"INSHORE",0,10,"INSHORE_OFFSHORE","bininter","maxN"
"Upeneus sundaicus",0,"OFFSHORE",0,20,"INSHORE_OFFSHORE","bininter","maxN"
"Upeneus tragula",0,"INSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","maxN"
"Upeneus vittatus",0,"INSHORE",0,5,"INSHORE_OFFSHORE","bininter","maxN"
"Valenciennea decora",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Valenciennea longipinnis",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Valenciennea puellaris",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Vanderhorstia ambanoro",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Zebrasoma velifer",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","maxN"
"Abalistes stellatus",-3.25,"BAR",0,15,"BAR_BAY","terinter","pres/abs"
"Acanthurus blochii",2.75,"BAR",1,7.5,"BAR_BAY","terinter","pres/abs"
"Acanthurus mata",0,"BAR",1,2.5,"BAR_BAY","terinter","pres/abs"
"Acanthurus nigricauda",0,"BAR",1,2.5,"BAR_BAY","terinter","pres/abs"
"Acanthurus olivaceus",2.3,"BAR",1,5,"BAR_BAY","terinter","pres/abs"
"Acanthurus xanthopterus",2.333,"BAR",1,7.5,"BAR_BAY","terinter","pres/abs"
"Amblyeleotris steinitzi",0,"BAR",1,2.5,"BAR_BAY","terinter","pres/abs"
"Amblygobius phalaena",5.138,"BAR",1,15,"BAR_BAY","terinter","pres/abs"
"Aprion virescens",0,"BAR",1,2.5,"BAR_BAY","terinter","pres/abs"
"Atule mate",14.533,"BAY",1,30,"BAR_BAY","terinter","pres/abs"
"Balistoides viridescens",0,"BAR",1,2.5,"BAR_BAY","terinter","pres/abs"
"Bodianus loxozonus",0,"BAR",1,2.5,"BAR_BAY","terinter","pres/abs"
"Bodianus perditio",0,"BAR",1,5,"BAR_BAY","terinter","pres/abs"
"Caesio caerulaurea",0,"BAR",1,2.5,"BAR_BAY","terinter","pres/abs"
"Canthigaster bennetti",0,"BAY",0,2.5,"BAR_BAY","terinter","pres/abs"
"Canthigaster valentini",2.062,"BAR",1,7.5,"BAR_BAY","terinter","pres/abs"
"Carangoides dinema",0,"BAY",0,2.5,"BAR_BAY","terinter","pres/abs"
"Carangoides fulvoguttatus",0,"BAR",1,2.5,"BAR_BAY","terinter","pres/abs"
"Caranx ignobilis",0,"BAR",1,2.5,"BAR_BAY","terinter","pres/abs"
"Caranx papuensis",0,"BAY",0,2.5,"BAR_BAY","terinter","pres/abs"
"Centropyge tibicen",3,"BAR",1,10,"BAR_BAY","terinter","pres/abs"
"Chaetodon auriga",3.25,"BAR",1,15,"BAR_BAY","terinter","pres/abs"
"Chaetodon ephippium",0,"BAR",1,2.5,"BAR_BAY","terinter","pres/abs"
"Chaetodon kleinii",4.5,"BAR",1,12.5,"BAR_BAY","terinter","pres/abs"
"Chaetodon melannotus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Chaetodon mertensii",1.75,"BAR",0,7.5,"BAR_BAY","terinter","pres/abs"
"Chaetodon plebeius",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Cheilinus chlorourus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Cheilio inermis",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Cheilodipterus quinquelineatus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Chlorurus sordidus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Choerodon graphicus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Chromis fumea",0,"BAR",0,5,"BAR_BAY","terinter","pres/abs"
"Chromis viridis",0,"BAR",0,12.5,"BAR_BAY","terinter","pres/abs"
"Chrysiptera biocellata",0,"BAR",0,5,"BAR_BAY","terinter","pres/abs"
"Coris batuensis",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Coris dorsomacula",0,"BAR",0,12.5,"BAR_BAY","terinter","pres/abs"
"Ctenochaetus striatus",0,"BAR",0,5,"BAR_BAY","terinter","pres/abs"
"Dascyllus aruanus",0,"BAR",0,17.5,"BAR_BAY","terinter","pres/abs"
"Dasyatis kuhlii",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Decapterus macarellus",0,"BAY",0,7.5,"BAR_BAY","terinter","pres/abs"
"Diagramma pictum",0,"BAR",0,10,"BAR_BAY","terinter","pres/abs"
"Echeneis naucrates",0,"BAY",0,20,"BAR_BAY","terinter","pres/abs"
"Elops hawaiensis",0,"BAY",0,2.5,"BAR_BAY","terinter","pres/abs"
"Epinephelus areolatus",0,"BAY",1,5,"BAR_BAY","terinter","pres/abs"
"Epinephelus howlandi",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Epinephelus maculatus",0,"BAR",0,7.5,"BAR_BAY","terinter","pres/abs"
"Epinephelus merra",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Gnathanodon speciosus",0,"BAY",0,5,"BAR_BAY","terinter","pres/abs"
"Gymnocranius grandoculis",0,"BAR",0,10,"BAR_BAY","terinter","pres/abs"
"Halichoeres chrysus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Halichoeres trimaculatus",0,"BAR",0,45,"BAR_BAY","terinter","pres/abs"
"Hemigymnus melapterus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Heniochus acuminatus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Labroides dimidiatus",0,"BAR",0,7.5,"BAR_BAY","terinter","pres/abs"
"Lagocephalus sceleratus",0,"BAY",0,25,"BAR_BAY","terinter","pres/abs"
"Leiognathus fasciatus",0,"BAY",0,10,"BAR_BAY","terinter","pres/abs"
"Lethrinus atkinsoni",0,"BAR",0,5,"BAR_BAY","terinter","pres/abs"
"Lethrinus genivittatus",0,"BAY",0,50,"BAR_BAY","terinter","pres/abs"
"Lethrinus obsoletus",18.522,"BAY",1,32.5,"BAR_BAY","terinter","pres/abs"
"Lethrinus rubrioperculatus",0,"BAR",0,40,"BAR_BAY","terinter","pres/abs"
"Lethrinus variegatus",0,"BAR",0,37.5,"BAR_BAY","terinter","pres/abs"
"Lutjanus gibbus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Lutjanus lutjanus",0,"BAY",0,2.5,"BAR_BAY","terinter","pres/abs"
"Lutjanus vitta",-0.5,"BAY",0,12.5,"BAR_BAY","terinter","pres/abs"
"Macropharyngodon negrosensis",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Mulloidichthys flavolineatus",0,"BAR",0,20,"BAR_BAY","terinter","pres/abs"
"Naso annulatus",0,"BAR",0,5,"BAR_BAY","terinter","pres/abs"
"Naso brevirostris",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Nebrius ferrugineus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Nemipterus peronii",26.477,"BAY",1,42.5,"BAR_BAY","terinter","pres/abs"
"Oxycheilinus bimaculatus",0,"BAR",0,37.5,"BAR_BAY","terinter","pres/abs"
"Oxycheilinus nigromarginatus",0,"BAR",0,12.5,"BAR_BAY","terinter","pres/abs"
"Oxycheilinus unifasciatus",0,"BAR",0,2.5,"BAR_BAY","terinter","pres/abs"
"Parapercis australis",0,"BAR",0,35,"BAR_BAY","terinter","pres/abs"
"Parapercis clathrata",0,"BAY",1,5,"BAR_BAY","terinter","pres/abs"
